name,loc,sql_size,sql_length,sql_hardness,tables,total_cols,unique_cols,total_rows,total_cells,total_bytes,input_cols,unique_input_cols,input_rows,input_cells,input_bytes,output_cols,output_rows,output_cells,output_bytes
spider/apartment_rentals/0019,,27,144,medium,2,14,12,31,196,1608,13,12,30,195,1581,1,1,1,27
spider/apartment_rentals/0020,,27,163,medium,2,14,10,45,210,2586,11,10,30,165,1793,3,15,45,793
spider/apartment_rentals/0021,,30,167,medium,2,13,10,39,183,2227,11,10,30,165,1793,2,9,18,434
spider/apartment_rentals/0022,,30,173,medium,2,13,10,37,179,1938,11,10,30,165,1793,2,7,14,145
spider/apartment_rentals/0023,,26,129,medium,2,10,8,25,122,700,9,8,22,119,661,1,3,3,39
spider/apartment_rentals/0024,,28,135,medium,2,10,8,23,120,689,9,8,22,119,661,1,1,1,28
spider/apartment_rentals/0025,,28,162,medium,2,15,13,31,211,2446,14,13,30,210,2418,1,1,1,28
spider/apartment_rentals/0026,,26,142,medium,2,15,13,32,212,2535,14,13,30,210,2418,1,2,2,117
spider/apartment_rentals/0027,,30,168,medium,2,16,13,34,218,2519,14,13,30,210,2418,2,4,8,101
spider/apartment_rentals/0028,,11,96,medium,1,8,6,17,94,1099,6,6,15,90,1033,2,2,4,66
spider/apartment_rentals/0029,,9,57,easy,1,8,7,30,120,720,7,7,15,105,548,1,15,15,172
spider/apartment_rentals/0030,,11,69,medium,1,8,7,16,106,574,7,7,15,105,548,1,1,1,26
spider/apartment_rentals/0031,,14,98,extra,1,9,7,18,111,608,7,7,15,105,548,2,3,6,60
spider/apartment_rentals/0032,,15,97,hard,1,8,7,18,108,589,7,7,15,105,548,1,3,3,41
spider/apartment_rentals/0033,,21,142,hard,1,10,7,16,108,614,7,7,15,105,548,3,1,3,66
spider/apartment_rentals/0034,,13,90,hard,1,8,7,16,106,573,7,7,15,105,548,1,1,1,25
spider/apartment_rentals/0035,,19,115,extra,1,8,7,16,106,573,7,7,15,105,548,1,1,1,25
spider/apartment_rentals/0036,,18,107,medium,1,10,7,18,114,641,7,7,15,105,548,3,3,9,93
spider/apartment_rentals/0037,,14,91,extra,1,7,5,18,81,819,5,5,15,75,760,2,3,6,59
spider/apartment_rentals/0038,,15,102,extra,2,10,8,23,120,678,9,8,22,119,661,1,1,1,17
spider/apartment_rentals/0039,,52,299,extra,2,14,12,33,198,1629,13,12,30,195,1581,1,3,3,48
spider/apartment_rentals/0040,,52,259,extra,2,12,10,37,187,1246,11,10,35,185,1210,1,2,2,36
spider/architecture/0001,,12,54,easy,1,5,4,6,21,246,4,4,5,20,229,1,1,1,17
spider/architecture/0002,,21,93,medium,1,7,4,9,32,389,4,4,5,20,229,3,4,12,160
spider/architecture/0003,,25,110,medium,2,12,8,21,112,1360,10,8,20,110,1297,2,1,2,63
spider/architecture/0004,,8,35,easy,1,7,6,16,91,1099,6,6,15,90,1068,1,1,1,31
spider/architecture/0005,,15,67,medium,1,9,7,11,52,628,7,7,6,42,489,2,5,10,139
spider/architecture/0006,,23,119,medium,2,13,9,15,70,862,11,9,11,62,718,2,4,8,144
spider/architecture/0007,,12,49,easy,1,8,7,11,47,590,7,7,6,42,489,1,5,5,101
spider/architecture/0008,,34,154,hard,2,12,9,12,63,741,11,9,11,62,718,1,1,1,23
spider/architecture/0009,,32,130,medium,2,12,8,23,116,1367,10,8,20,110,1297,2,3,6,70
spider/architecture/0010,,35,161,extra,2,14,9,12,65,782,11,9,11,62,718,3,1,3,64
spider/architecture/0011,,72,299,extra,3,20,11,29,161,1881,17,11,26,152,1786,3,3,9,95
spider/architecture/0012,,19,82,medium,1,7,6,17,92,1170,6,6,15,90,1068,1,2,2,102
spider/architecture/0013,,12,48,medium,1,8,7,11,47,591,7,7,6,42,489,1,5,5,102
spider/architecture/0014,,37,160,hard,3,18,11,30,156,1865,17,11,26,152,1786,1,4,4,79
spider/architecture/0015,,16,83,hard,1,9,7,7,44,527,7,7,6,42,489,2,1,2,38
spider/architecture/0016,,21,118,extra,2,12,9,12,63,735,11,9,11,62,718,1,1,1,17
spider/assets_maintenance/0001,,64,317,extra,3,19,15,47,259,2213,17,15,45,255,2153,2,2,4,60
spider/assets_maintenance/0002,,25,196,medium,2,16,13,40,230,2222,14,13,30,210,2124,2,10,20,98
spider/assets_maintenance/0003,,25,153,medium,2,16,14,40,230,2589,14,14,30,210,2506,2,10,20,83
spider/assets_maintenance/0004,,64,402,extra,3,17,14,52,239,2688,15,14,45,225,2481,2,7,14,207
spider/assets_maintenance/0005,,46,248,extra,3,20,17,49,278,2205,18,17,45,270,2136,2,4,8,69
spider/assets_maintenance/0006,,,179,extra,2,16,12,31,198,1526,13,12,30,195,1464,3,1,3,62
spider/assets_maintenance/0007,,32,145,medium,2,12,9,20,94,655,10,9,18,90,610,2,2,4,45
spider/assets_maintenance/0008,,42,237,medium,3,14,8,58,204,1257,10,8,38,124,643,4,20,80,614
spider/assets_maintenance/0009,,34,198,medium,3,12,8,48,144,974,10,8,33,114,698,2,15,30,276
spider/assets_maintenance/0010,,25,125,medium,2,9,6,21,51,294,7,6,18,45,238,2,3,6,56
spider/assets_maintenance/0011,,23,148,medium,2,11,8,45,165,1396,9,8,30,135,1033,2,15,30,363
spider/assets_maintenance/0012,,30,204,extra,2,16,13,31,212,1885,14,13,30,210,1842,2,1,2,43
spider/assets_maintenance/0013,,6,52,easy,1,6,5,30,90,524,5,5,15,75,397,1,15,15,127
spider/assets_maintenance/0014,,6,49,easy,1,4,3,19,49,310,3,3,15,45,258,1,4,4,52
spider/assets_maintenance/0015,,18,138,extra,2,15,12,37,209,1591,13,12,30,195,1464,2,7,14,127
spider/assets_maintenance/0016,,15,88,medium,1,13,9,30,195,1674,9,9,15,135,1273,4,15,60,401
spider/assets_maintenance/0017,,11,79,medium,1,10,9,16,136,1324,9,9,15,135,1273,1,1,1,51
spider/assets_maintenance/0018,,42,229,extra,3,14,10,34,122,758,12,10,33,120,724,2,1,2,34
spider/assets_maintenance/0019,,27,138,extra,2,11,9,19,91,633,10,9,18,90,610,1,1,1,23
spider/assets_maintenance/0020,,35,213,extra,2,16,12,31,198,1526,13,12,30,195,1464,3,1,3,62
spider/assets_maintenance/0021,,38,212,medium,3,20,16,60,300,2154,17,16,45,255,1758,3,15,45,396
spider/assets_maintenance/0022,,35,252,extra,2,12,8,31,138,1149,9,8,30,135,1033,3,1,3,116
spider/assets_maintenance/0023,,31,180,extra,2,7,4,19,41,272,5,4,18,39,221,2,1,2,51
spider/assets_maintenance/0024,,6,39,easy,1,10,9,30,150,1395,9,9,15,135,1273,1,15,15,122
spider/assets_maintenance/0025,,15,104,medium,1,12,9,30,180,1625,9,9,15,135,1273,3,15,45,352
spider/assets_maintenance/0026,,14,90,medium,1,7,5,4,17,173,5,5,3,15,133,2,1,2,40
spider/assets_maintenance/0027,,25,186,hard,2,11,10,31,151,2133,10,10,30,150,2084,1,1,1,49
spider/assets_maintenance/0029,,13,71,hard,1,5,4,16,61,309,4,4,15,60,294,1,1,1,15
spider/assets_maintenance/0030,,25,141,medium,2,14,12,38,196,1473,12,12,30,180,1361,2,8,16,112
spider/assets_maintenance/0031,,15,94,hard,2,16,14,36,231,2107,15,14,30,225,2048,1,6,6,59
spider/baseball_1/0001,,31,174,extra,2,10,7,18558,58087,484381,8,7,18557,58085,484314,2,1,2,67
spider/baseball_1/0002,,28,124,medium,2,54,50,28381,262516,1325856,53,50,28380,262515,1325815,1,1,1,41
spider/baseball_1/0003,,27,122,medium,2,34,31,23978,492982,2699012,32,31,23915,492856,2698107,2,63,126,905
spider/baseball_1/0004,,38,202,extra,2,36,31,23916,492860,2698189,32,31,23915,492856,2698107,4,1,4,82
spider/baseball_1/0005,,11,65,medium,1,11,9,4198,37236,177246,9,9,4120,37080,176513,2,78,156,733
spider/baseball_1/0006,,13,65,medium,1,11,9,3088,26784,159463,9,9,2944,26496,156625,2,144,288,2838
spider/baseball_1/0007,,41,180,extra,2,59,53,5750,161138,707898,57,53,5749,161136,707869,2,1,2,29
spider/baseball_1/0008,,35,190,extra,2,33,29,19024,453369,2498038,30,29,19023,453366,2497975,3,1,3,63
spider/baseball_1/0009,,12,45,easy,1,7,6,251,1501,11716,6,6,250,1500,11698,1,1,1,18
spider/baseball_1/0010,,35,189,extra,2,33,29,24927,488781,2736754,30,29,24924,488772,2736639,3,3,9,115
spider/baseball_1/0011,,13,86,hard,1,25,24,18849,452307,2489897,24,24,18846,452304,2489841,1,3,3,56
spider/baseball_1/0012,,15,70,medium,1,26,24,28356,471324,2624136,24,24,18846,452304,2489841,2,9510,19020,134295
spider/baseball_1/0013,,19,73,medium,1,25,24,18847,452305,2489862,24,24,18846,452304,2489841,1,1,1,21
spider/baseball_1/0014,,39,188,hard,3,33,30,37404,510390,2974195,32,30,37403,510389,2974155,1,1,1,40
spider/baseball_1/0015,,32,138,medium,2,56,50,28415,262620,1326968,53,50,28380,262515,1325815,3,35,105,1153
spider/baseball_1/0016,,34,151,extra,2,55,50,28381,262517,1325860,53,50,28380,262515,1325815,2,1,2,45
spider/baseball_1/0017,,,227,extra,2,32,29,43152,525228,2990656,30,29,24924,488772,2736639,2,18228,36456,254017
spider/baseball_1/0018,,22,83,extra,1,26,24,34895,484402,2713348,24,24,18846,452304,2489841,2,16049,32098,223507
spider/baseball_1/0019,,28,134,medium,2,58,56,3113,137404,560760,57,56,3112,137403,560739,1,1,1,21
spider/baseball_1/0020,,33,150,medium,2,58,56,3113,137404,560756,57,56,3112,137403,560739,1,1,1,17
spider/baseball_1/0021,,38,195,extra,2,59,56,3113,137405,560796,57,56,3112,137403,560739,2,1,2,57
spider/baseball_1/0022,,32,162,hard,2,59,56,3125,137429,560869,57,56,3112,137403,560739,2,13,26,130
spider/baseball_1/0024,,19,65,medium,1,10,9,308,2764,9512,9,9,307,2763,9495,1,1,1,17
spider/baseball_1/0025,,36,145,medium,2,54,50,28381,262516,1325846,53,50,28380,262515,1325815,1,1,1,31
spider/baseball_1/0026,,33,139,medium,2,54,50,28381,262516,1325834,53,50,28380,262515,1325815,1,1,1,19
spider/baseball_1/0027,,17,73,hard,1,6,5,25578,127878,774613,5,5,25575,127875,774571,1,3,3,42
spider/baseball_1/0028,,24,93,hard,1,6,5,26124,128424,779345,5,5,25575,127875,774571,1,549,549,4774
spider/baseball_1/0029,,13,78,hard,1,10,9,4121,37081,176531,9,9,4120,37080,176513,1,1,1,18
spider/baseball_1/0030,,12,49,easy,1,7,6,251,1501,11715,6,6,250,1500,11698,1,1,1,17
spider/baseball_1/0031,,33,138,medium,2,16,14,3195,27997,168340,15,14,3194,27996,168323,1,1,1,17
spider/baseball_1/0032,,33,127,medium,2,16,14,3195,27997,168340,15,14,3194,27996,168323,1,1,1,17
spider/baseball_1/0033,,38,168,medium,2,58,53,5750,161137,707904,57,53,5749,161136,707869,1,1,1,35
spider/baseball_1/0034,,45,183,medium,2,30,28,44422,580180,3264441,29,28,44421,580179,3264412,1,1,1,29
spider/baseball_1/0035,,98,449,extra,3,79,73,47234,714835,3815803,77,73,47226,714819,3815656,2,8,16,147
spider/baseball_1/0036,,38,163,medium,2,58,53,5750,161137,707894,57,53,5749,161136,707869,1,1,1,25
spider/baseball_1/0037,,32,138,extra,2,58,53,5750,161137,707896,57,53,5749,161136,707869,1,1,1,27
spider/baseball_1/0038,,14,58,easy,1,7,6,270,1520,11789,6,6,250,1500,11698,1,20,20,91
spider/baseball_1/0039,,12,55,easy,1,5,4,121,481,3352,4,4,120,480,3334,1,1,1,18
spider/baseball_1/0040,,16,68,easy,1,7,6,278,1528,11993,6,6,250,1500,11698,1,28,28,295
spider/baseball_1/0041,,32,141,extra,2,16,14,3195,27997,168356,15,14,3194,27996,168323,1,1,1,33
spider/behavior_monitoring/0001,,6,37,easy,1,7,6,16,91,577,6,6,15,90,559,1,1,1,18
spider/behavior_monitoring/0002,,6,42,easy,1,7,6,30,105,898,6,6,15,90,559,1,15,15,339
spider/behavior_monitoring/0003,,12,57,easy,1,10,9,21,181,1343,9,9,20,180,1326,1,1,1,17
spider/behavior_monitoring/0004,,8,64,easy,1,9,8,16,121,1105,8,8,15,120,1062,1,1,1,43
spider/behavior_monitoring/0005,,6,50,easy,1,8,7,18,108,1026,7,7,15,105,979,1,3,3,47
spider/behavior_monitoring/0006,,15,110,medium,1,10,8,21,132,1365,8,8,15,120,1062,2,6,12,303
spider/behavior_monitoring/0007,,6,39,easy,1,8,7,30,120,1062,7,7,15,105,979,1,15,15,83
spider/behavior_monitoring/0008,,9,61,medium,1,12,10,30,180,2549,10,10,15,150,1881,2,15,30,668
spider/behavior_monitoring/0009,,19,86,medium,1,11,10,16,151,1929,10,10,15,150,1881,1,1,1,48
spider/behavior_monitoring/0010,,8,60,easy,1,4,3,16,46,215,3,3,15,45,180,1,1,1,35
spider/behavior_monitoring/0011,,12,56,easy,1,10,9,16,136,1213,9,9,15,135,1198,1,1,1,15
spider/behavior_monitoring/0012,,12,93,easy,1,3,2,4,7,148,2,2,3,6,107,1,1,1,41
spider/behavior_monitoring/0013,,13,77,medium,1,8,6,21,122,1443,6,6,20,120,1373,2,1,2,70
spider/behavior_monitoring/0014,,12,64,medium,1,10,9,16,136,1223,9,9,15,135,1198,1,1,1,25
spider/behavior_monitoring/0015,,9,57,easy,1,12,6,30,180,1118,6,6,15,90,559,6,15,90,559
spider/behavior_monitoring/0016,,9,40,easy,1,10,9,40,200,1622,9,9,20,180,1326,1,20,20,296
spider/behavior_monitoring/0017,,12,68,medium,1,11,9,30,165,1455,9,9,15,135,1198,2,15,30,257
spider/behavior_monitoring/0018,,9,60,easy,1,12,6,40,240,2746,6,6,20,120,1373,6,20,120,1373
spider/behavior_monitoring/0019,,31,177,extra,2,18,15,31,242,2481,16,15,30,240,2440,2,1,2,41
spider/behavior_monitoring/0020,,31,177,extra,2,17,13,33,231,1821,15,13,30,225,1757,2,3,6,64
spider/behavior_monitoring/0021,,31,177,extra,2,20,17,31,272,2982,18,17,30,270,2943,2,1,2,39
spider/behavior_monitoring/0022,,38,208,extra,2,18,14,31,242,2215,16,14,30,240,2177,2,1,2,38
spider/behavior_monitoring/0023,,33,189,extra,2,18,14,36,272,3293,16,14,35,270,3254,2,1,2,39
spider/behavior_monitoring/0024,,33,184,extra,2,17,14,41,302,2737,15,14,40,300,2699,2,1,2,38
spider/behavior_monitoring/0025,,31,234,extra,2,12,9,19,128,1242,10,9,18,126,1169,2,1,2,73
spider/behavior_monitoring/0026,,31,231,extra,2,11,8,19,113,1173,9,8,18,111,1099,2,1,2,74
spider/behavior_monitoring/0027,,26,134,medium,2,17,15,32,242,2506,16,15,30,240,2440,1,2,2,66
spider/behavior_monitoring/0028,,26,136,medium,2,16,13,33,228,1788,15,13,30,225,1757,1,3,3,31
spider/behavior_monitoring/0029,,29,166,medium,2,20,17,31,272,3041,18,17,30,270,2943,2,1,2,98
spider/behavior_monitoring/0030,,29,170,medium,2,18,14,31,242,2285,16,14,30,240,2177,2,1,2,108
spider/behavior_monitoring/0031,,28,164,hard,2,17,14,41,302,2740,15,14,40,300,2699,2,1,2,41
spider/behavior_monitoring/0032,,25,149,hard,2,17,14,36,271,3291,16,14,35,270,3254,1,1,1,37
spider/behavior_monitoring/0033,,26,148,medium,2,16,14,42,302,2740,15,14,40,300,2699,1,2,2,41
spider/behavior_monitoring/0034,,30,160,medium,2,21,18,37,334,3264,19,18,35,330,3207,2,2,4,57
spider/behavior_monitoring/0035,,28,153,medium,2,17,14,52,324,3169,15,14,40,300,2699,2,12,24,470
spider/behavior_monitoring/0036,,26,125,medium,2,19,17,36,316,2547,18,17,35,315,2524,1,1,1,23
spider/behavior_monitoring/0037,,26,127,medium,2,19,17,36,316,2571,18,17,35,315,2524,1,1,1,47
spider/behavior_monitoring/0038,,15,105,extra,2,19,17,31,271,2960,18,17,30,270,2943,1,1,1,17
spider/behavior_monitoring/0039,,25,131,hard,2,17,14,35,245,2233,16,14,30,240,2177,1,5,5,56
spider/behavior_monitoring/0040,,38,191,hard,3,29,21,57,472,4577,28,21,50,465,4405,1,7,7,172
spider/bike_1/0001,,12,53,easy,1,25,24,3844,88139,321017,24,24,3665,87960,319068,1,179,179,1949
spider/bike_1/0002,,12,41,easy,1,8,7,105,525,6606,7,7,70,490,5748,1,35,35,858
spider/bike_1/0003,,13,55,medium,1,9,7,75,500,5895,7,7,70,490,5748,2,5,10,147
spider/bike_1/0004,,14,80,medium,1,13,11,9962,109555,1209036,11,11,9959,109549,1208814,2,3,6,222
spider/bike_1/0005,,19,70,medium,1,9,7,71,492,5807,7,7,70,490,5748,2,1,2,59
spider/bike_1/0006,,11,45,medium,1,12,11,9960,109550,1208830,11,11,9959,109549,1208814,1,1,1,16
spider/bike_1/0007,,19,72,medium,1,13,11,9960,109551,1208863,11,11,9959,109549,1208814,2,1,2,49
spider/bike_1/0008,,19,101,hard,1,26,24,3670,87970,319235,24,24,3665,87960,319068,2,5,10,167
spider/bike_1/0009,,8,40,easy,1,12,11,9960,109550,1208848,11,11,9959,109549,1208814,1,1,1,34
spider/bike_1/0010,,8,40,easy,1,8,7,71,491,5777,7,7,70,490,5748,1,1,1,29
spider/bike_1/0011,,12,57,easy,1,8,7,71,491,5765,7,7,70,490,5748,1,1,1,17
spider/bike_1/0012,,26,114,medium,2,12,11,8575,34456,249469,11,11,8557,34438,249033,1,18,18,436
spider/bike_1/0013,,22,147,extra,1,13,11,9960,109551,1208903,11,11,9959,109549,1208814,2,1,2,89
spider/bike_1/0014,,19,95,extra,1,12,11,9960,109550,1208832,11,11,9959,109549,1208814,1,1,1,18
spider/bike_1/0015,,19,85,medium,1,25,24,3666,87961,319088,24,24,3665,87960,319068,1,1,1,20
spider/bike_1/0017,,28,148,hard,2,12,11,8571,34452,249097,11,11,8557,34438,249033,1,14,14,64
spider/bike_1/0018,,50,227,extra,2,13,11,8562,34448,249215,11,11,8557,34438,249033,2,5,10,182
spider/bike_1/0019,,19,107,extra,1,25,24,3668,87963,319094,24,24,3665,87960,319068,1,3,3,26
spider/bike_1/0020,,15,99,hard,1,25,24,3666,87961,319089,24,24,3665,87960,319068,1,1,1,21
spider/bike_1/0021,,23,127,extra,2,12,11,8558,34439,249079,11,11,8557,34438,249033,1,1,1,46
spider/bike_1/0022,,27,149,extra,2,12,11,8558,34439,249070,11,11,8557,34438,249033,1,1,1,37
spider/bike_1/0023,,15,65,medium,1,26,24,4167,88964,327550,24,24,3665,87960,319068,2,502,1004,8482
spider/bike_1/0024,,31,136,medium,2,36,34,13629,197514,1527930,35,34,13624,197509,1527882,1,5,5,48
spider/bike_1/0025,,17,94,medium,1,26,24,3670,87970,319145,24,24,3665,87960,319068,2,5,10,77
spider/bike_1/0026,,27,139,extra,1,26,24,3668,87966,319145,24,24,3665,87960,319068,2,3,6,77
spider/bike_1/0027,,23,105,medium,2,20,17,19988,129957,1393521,18,17,10029,110039,1214562,2,9959,19918,178959
spider/bike_1/0028,,25,114,hard,2,19,17,10030,110040,1214578,18,17,10029,110039,1214562,1,1,1,16
spider/bike_1/0029,,25,112,medium,2,19,17,10030,110040,1214581,18,17,10029,110039,1214562,1,1,1,19
spider/bike_1/0030,,25,92,medium,1,25,24,4252,88547,325497,24,24,3665,87960,319068,1,587,587,6429
spider/bike_1/0031,,28,128,hard,2,12,11,8584,34465,249149,11,11,8557,34438,249033,1,27,27,116
spider/bike_1/0032,,42,188,extra,2,12,11,8573,34454,249438,11,11,8557,34438,249033,1,16,16,405
spider/bike_1/0033,,17,70,medium,1,10,7,71,493,5830,7,7,70,490,5748,3,1,3,82
spider/bike_1/0034,,17,115,medium,1,27,24,3668,87969,319172,24,24,3665,87960,319068,3,3,9,104
spider/bike_1/0035,,17,77,medium,1,9,7,72,494,5802,7,7,70,490,5748,2,2,4,54
spider/bike_1/0036,,17,111,medium,1,13,11,9978,109587,1209376,11,11,9959,109549,1208814,2,19,38,562
spider/bike_1/0037,,16,85,easy,1,25,24,3669,87964,319110,24,24,3665,87960,319068,1,4,4,42
spider/bike_1/0038,,13,61,medium,1,8,7,75,495,5823,7,7,70,490,5748,1,5,5,75
spider/bike_1/0039,,14,72,medium,1,26,24,3670,87970,319154,24,24,3665,87960,319068,2,5,10,86
spider/bike_1/0040,,14,67,medium,1,13,11,9962,109555,1208878,11,11,9959,109549,1208814,2,3,6,64
spider/bike_1/0041,,32,150,medium,2,21,17,10098,110246,1218528,18,17,10029,110039,1214562,3,69,207,3966
spider/bike_1/0042,,32,145,medium,2,21,17,10099,110249,1217433,18,17,10029,110039,1214562,3,70,210,2871
spider/bike_1/0043,,12,65,easy,1,12,11,9976,109566,1209230,11,11,9959,109549,1208814,1,17,17,416
spider/bike_1/0044,,18,110,hard,1,25,24,3668,87963,319103,24,24,3665,87960,319068,1,3,3,35
spider/bike_1/0045,,24,107,hard,1,12,11,14830,114420,1247790,11,11,9959,109549,1208814,1,4871,4871,38976
spider/bike_1/0046,,14,81,easy,1,25,24,3752,88047,320069,24,24,3665,87960,319068,1,87,87,1001
spider/bike_1/0048,,30,138,medium,2,13,11,8566,34456,249314,11,11,8557,34438,249033,2,9,18,281
spider/bike_1/0049,,30,154,hard,2,36,34,13625,197510,1527903,35,34,13624,197509,1527882,1,1,1,21
spider/bike_1/0050,,26,138,hard,2,19,17,10034,110044,1214694,18,17,10029,110039,1214562,1,5,5,132
spider/bike_1/0051,,,224,extra,2,19,17,10030,110040,1214579,18,17,10029,110039,1214562,1,1,1,17
spider/bike_1/0052,,27,105,medium,2,20,17,10030,110041,1214637,18,17,10029,110039,1214562,2,1,2,75
spider/body_builder/0001,,6,33,easy,1,6,5,6,26,206,5,5,5,25,189,1,1,1,17
spider/body_builder/0002,,9,49,easy,1,6,5,10,30,236,5,5,5,25,189,1,5,5,47
spider/body_builder/0003,,12,70,medium,1,7,5,10,35,283,5,5,5,25,189,2,5,10,94
spider/body_builder/0004,,8,36,easy,1,6,5,6,26,214,5,5,5,25,189,1,1,1,25
spider/body_builder/0005,,11,63,medium,1,6,5,6,26,213,5,5,5,25,189,1,1,1,24
spider/body_builder/0006,,9,49,easy,1,7,6,12,42,606,6,6,6,36,481,1,6,6,125
spider/body_builder/0007,,19,87,easy,2,12,10,16,66,746,11,10,11,61,670,1,5,5,76
spider/body_builder/0008,,26,108,medium,2,12,10,15,65,731,11,10,11,61,670,1,4,4,61
spider/body_builder/0009,,25,119,hard,2,12,10,12,62,692,11,10,11,61,670,1,1,1,22
spider/body_builder/0010,,29,147,hard,2,13,10,12,63,744,11,10,11,61,670,2,1,2,74
spider/body_builder/0011,,26,110,medium,2,12,10,13,63,697,11,10,11,61,670,1,2,2,27
spider/body_builder/0012,,28,115,medium,2,12,10,12,62,697,11,10,11,61,670,1,1,1,27
spider/body_builder/0013,,23,110,medium,2,12,10,16,66,746,11,10,11,61,670,1,5,5,76
spider/body_builder/0014,,11,68,medium,1,8,6,12,48,670,6,6,6,36,481,2,6,12,189
spider/body_builder/0015,,13,82,hard,1,7,6,7,37,522,6,6,6,36,481,1,1,1,41
spider/body_builder/0017,,12,61,medium,1,8,6,12,48,580,6,6,6,36,481,2,6,12,99
spider/body_builder/0018,,6,26,easy,1,10,5,10,50,378,5,5,5,25,189,5,5,25,189
spider/body_builder/0019,,32,161,extra,2,13,10,12,63,732,11,10,11,61,670,2,1,2,62
spider/body_builder/0020,,8,46,easy,1,7,6,7,37,517,6,6,6,36,481,1,1,1,36
spider/body_builder/0021,,15,96,extra,2,12,10,12,62,687,11,10,11,61,670,1,1,1,17
spider/body_builder/0022,,34,133,hard,2,12,10,13,63,695,11,10,11,61,670,1,2,2,25
spider/body_builder/0023,,26,126,hard,2,12,10,12,62,689,11,10,11,61,670,1,1,1,19
spider/body_builder/0024,,8,36,easy,1,6,5,6,26,214,5,5,5,25,189,1,1,1,25
spider/book_2/0001,,6,25,easy,1,5,4,11,41,448,4,4,10,40,430,1,1,1,18
spider/book_2/0002,,9,43,easy,1,5,4,20,50,601,4,4,10,40,430,1,10,10,171
spider/book_2/0003,,9,42,easy,1,5,4,20,50,613,4,4,10,40,430,1,10,10,183
spider/book_2/0004,,12,51,easy,1,5,4,19,49,602,4,4,10,40,430,1,9,9,172
spider/book_2/0005,,9,37,medium,1,6,4,20,60,667,4,4,10,40,430,2,10,20,237
spider/book_2/0006,,9,60,easy,1,6,5,14,42,446,5,5,7,35,337,1,7,7,109
spider/book_2/0007,,12,64,easy,1,6,5,9,37,378,5,5,7,35,337,1,2,2,41
spider/book_2/0008,,11,61,medium,1,6,5,8,36,361,5,5,7,35,337,1,1,1,24
spider/book_2/0009,,11,67,medium,1,6,5,10,38,397,5,5,7,35,337,1,3,3,60
spider/book_2/0010,,23,109,medium,2,11,8,24,89,1012,9,8,17,75,767,2,7,14,245
spider/book_2/0011,,26,107,medium,2,10,8,20,78,820,9,8,17,75,767,1,3,3,53
spider/book_2/0012,,23,104,medium,2,10,8,24,82,911,9,8,17,75,767,1,7,7,144
spider/book_2/0013,,14,72,easy,1,6,5,9,37,368,5,5,7,35,337,1,2,2,31
spider/book_2/0014,,11,69,medium,1,7,5,12,45,438,5,5,7,35,337,2,5,10,101
spider/book_2/0015,,13,97,hard,1,6,5,8,36,372,5,5,7,35,337,1,1,1,35
spider/book_2/0016,,14,59,easy,1,5,4,12,42,473,4,4,10,40,430,1,2,2,43
spider/book_2/0017,,15,86,hard,2,10,8,20,78,817,9,8,17,75,767,1,3,3,50
spider/book_2/0018,,24,126,hard,1,6,5,8,36,361,5,5,7,35,337,1,1,1,24
spider/book_2/0019,,8,57,easy,1,6,5,8,36,379,5,5,7,35,337,1,1,1,42
spider/book_2/0020,,19,81,medium,1,6,5,9,37,371,5,5,7,35,337,1,2,2,34
spider/browser_web/0001,,12,52,easy,1,4,3,5,13,124,3,3,4,12,107,1,1,1,17
spider/browser_web/0002,,9,51,easy,1,4,3,8,16,160,3,3,4,12,107,1,4,4,53
spider/browser_web/0003,,12,56,medium,1,6,3,8,24,214,3,3,4,12,107,3,4,12,107
spider/browser_web/0004,,18,89,medium,1,6,3,5,15,196,3,3,4,12,107,3,1,3,89
spider/browser_web/0005,,15,65,medium,1,5,3,5,14,141,3,3,4,12,107,2,1,2,34
spider/browser_web/0006,,15,96,medium,1,7,5,37,131,2099,5,5,19,95,1382,2,18,36,717
spider/browser_web/0007,,45,226,hard,3,12,9,33,135,1657,11,9,32,134,1640,1,1,1,17
spider/browser_web/0008,,32,169,medium,2,10,8,31,128,1585,8,8,28,122,1533,2,3,6,52
spider/browser_web/0009,,31,160,extra,2,8,6,14,41,296,6,6,13,39,258,2,1,2,38
spider/browser_web/0010,,45,243,hard,3,12,9,33,135,1673,11,9,32,134,1640,1,1,1,33
spider/browser_web/0011,,8,57,easy,1,6,5,20,96,1413,5,5,19,95,1382,1,1,1,31
spider/browser_web/0012,,15,129,extra,2,9,8,29,123,1551,8,8,28,122,1533,1,1,1,18
spider/browser_web/0013,,37,200,hard,3,12,9,35,137,1678,11,9,32,134,1640,1,3,3,38
spider/browser_web/0014,,74,400,extra,3,12,9,34,136,1678,11,9,32,134,1640,1,2,2,38
spider/browser_web/0015,,50,287,extra,3,13,9,49,168,2376,11,9,32,134,1640,2,17,34,736
spider/browser_web/0016,,12,65,medium,1,6,5,20,96,1405,5,5,19,95,1382,1,1,1,23
spider/browser_web/0017,,11,94,medium,1,7,5,33,123,1877,5,5,19,95,1382,2,14,28,495
spider/browser_web/0018,,38,218,hard,3,13,9,41,152,1847,11,9,32,134,1640,2,9,18,207
spider/candidate_poll/0001,,6,30,easy,1,9,8,7,49,510,8,8,6,48,493,1,1,1,17
spider/candidate_poll/0002,,13,85,hard,1,9,8,7,49,525,8,8,6,48,493,1,1,1,32
