name,solution,query,cube_length,kw_length,sql_kw_SELECT,sql_kw_DISTINCT,sql_kw_FROM,sql_kw_ON,sql_kw_WHERE,sql_kw_OVER,sql_kw_DESC,sql_kw_LIMIT,sql_kw_OR,sql_kw_NOT,sql_kw_EXISTS,sql_kw_GROUP,sql_kw_AVG,sql_kw_USER,sql_kw_TIME,sql_kw_COUNT,sql_kw_ROWS,sql_kw_UNBOUNDED,sql_kw_PRECEDING,sql_kw_INTERSECT,sql_kw_POSITION,sql_kw_RESULT,sql_kw_YEAR,sql_kw_RANGE,sql_kw_NO,sql_kw_MONTH,sql_kw_START,sql_kw_END,sql_kw_CHARACTER,sql_kw_REF,sql_kw_BY,dsl_op_summarise,dsl_op_natural_join,dsl_op_filter,dsl_op_mutate,dsl_op_inner_join,dsl_op_left_join,dsl_op_natural_join3,dsl_op_cross_join,dsl_op_anti_join,dsl_op_semi_join,dsl_op_natural_join4,dsl_op_intersect,dsl_op_union
scythe/top_rated_posts/014,"summarise(input0, ""concatstring = string_agg(string, ', ')"", ""'id'"")","SELECT `id`,
       `concatstring`
FROM
  (SELECT `id`,
          string_agg(`string`, ', ') AS concatstring
   FROM df_i014
   GROUP BY id)
ORDER BY id;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/019,"summarise(input0, 'n = n()', ""'age'""), left_join(input0, line0)","SELECT id,
       age,
       n
FROM
  (SELECT LHS.id AS id,
          LHS.age AS age,
          RHS.n AS n
   FROM df_i019 AS LHS
   LEFT JOIN
     (SELECT age,
             COUNT() AS n
      FROM df_i019
      GROUP BY age) AS RHS ON (LHS.age = RHS.age))
ORDER BY id;",2,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
scythe/top_rated_posts/043,"summarise(input0, 'n = n()', ""'emailaddress'""), filter(line0, 'n > 1L'), natural_join3(input0, line0, line1)","SELECT customername,
       emailaddress
FROM
  (SELECT LHS.customername AS customername,
          LHS.emailaddress AS emailaddress,
          LHS.n AS n
   FROM
     (SELECT LHS.customername AS customername,
             LHS.emailaddress AS emailaddress,
             RHS.n AS n
      FROM df_i043 AS LHS
      INNER JOIN
        (SELECT emailaddress,
                COUNT() AS n
         FROM df_i043
         GROUP BY emailaddress) AS RHS ON (LHS.emailaddress = RHS.emailaddress)) AS LHS
   INNER JOIN
     (SELECT *
      FROM
        (SELECT emailaddress,
                COUNT() AS n
         FROM df_i043
         GROUP BY emailaddress)
      WHERE (n > 1)) AS RHS ON (LHS.emailaddress = RHS.emailaddress
                                AND LHS.n = RHS.n))
ORDER BY customername;",3,15,6,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
scythe/top_rated_posts/013,"summarise(input0, 'n = n()', ""'orgname'""), inner_join(line0, input0, ""'orgname'""), filter(line1, 'n > 1L')","SELECT orgname,
       n,
       id
FROM
  (SELECT LHS.orgname AS orgname,
          LHS.n AS n,
          RHS.id AS id
   FROM
     (SELECT orgname,
             COUNT() AS n
      FROM df_i013
      GROUP BY orgname) AS LHS
   INNER JOIN df_i013 AS RHS ON (LHS.orgname = RHS.orgname))
WHERE (n > 1)
ORDER BY orgname;",3,8,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
scythe/top_rated_posts/049,"summarise(input0, ""concatalias = string_agg(alias, ', ')"", ""'userid'"")","SELECT `userid`,
       `concatalias`
FROM
  (SELECT `userid`,
          string_agg(`alias`, ', ') AS concatalias
   FROM df_i049
   GROUP BY userid)
ORDER BY userid;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/021,"summarise(input0, 'maxservicemonth = max(servicemonth)', ""'chargeid','chargetype'"")","SELECT chargeid,
       chargetype,
       maxservicemonth
FROM
  (SELECT chargeid,
          chargetype,
          MAX(servicemonth) AS maxservicemonth
   FROM df_i021
   GROUP BY chargeid,
            chargetype)
ORDER BY chargeid;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/023,"mutate(input0, 'row_number_ = row_number()')","SELECT ROW_NUMBER() OVER () AS rank,
                         itemid,
                         ordercount
FROM df_i023
ORDER BY rank;",1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/006,"summarise(input0, 'id = max(id)', ""'name'""), semi_join(input0, line0)","SELECT id,
       name,
       other_columns
FROM
  (SELECT *
   FROM df_i006 AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT name,
                  MAX(id) AS id
           FROM df_i006
           GROUP BY name) AS RHS
        WHERE (LHS.id = RHS.id
               AND LHS.name = RHS.name) ))
ORDER BY id;",2,11,4,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
scythe/top_rated_posts/047,"summarise(input0, 'time = max(time)', ""'user'""), semi_join(input0, line0)","SELECT id,
       USER,
       TIME,
       io
FROM
  (SELECT *
   FROM df_i047 AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT USER,
                  MAX(TIME) AS TIME
           FROM df_i047
           GROUP BY USER) AS RHS
        WHERE (LHS.user = RHS.user
               AND LHS.time = RHS.time) ))
ORDER BY id;",2,17,4,0,4,0,2,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
scythe/top_rated_posts/010,"left_join(input1, input0)","SELECT DISTINCT id, date, phone_number
FROM
  (SELECT LHS.id AS id,
          LHS.date AS date,
          LHS.phone_number AS phone_number,
          RHS.name AS name
   FROM df_i010_2 AS LHS
   LEFT JOIN df_i010_1 AS RHS ON (LHS.id = RHS.id
                                  AND LHS.phone_number = RHS.phone_number))
ORDER BY id;",1,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scythe/top_rated_posts/025,"mutate(input0, 'row_number_ = row_number()'), filter(line0, 'row_number_ >= 3L & row_number_ < 5L')","SELECT id,
       value
FROM
  (SELECT id,
          value,
          ROW_NUMBER() OVER () AS row_number_
   FROM df_i025)
WHERE (row_number_ >= 3
       AND row_number_ < 5)
ORDER BY id;",2,6,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/001,"summarise(input0, ""concatstudentname = string_agg(studentname, ', ')"", ""'subjectid'"")","SELECT `subjectid`,
       `concatstudentname`
FROM
  (SELECT `subjectid`,
          string_agg(`studentname`, ', ') AS concatstudentname
   FROM df_i001
   GROUP BY subjectid)
ORDER BY subjectid;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/048,"summarise(input0, 'addressid = min(addressid)', ""'cname'""), natural_join(input0, line0)","SELECT cname,
       addressid AS minaddressid,
       addressline
FROM
  (SELECT LHS.cname AS cname,
          LHS.addressid AS addressid,
          LHS.addressline AS addressline
   FROM df_i048 AS LHS
   INNER JOIN
     (SELECT cname,
             MIN(addressid) AS addressid
      FROM df_i048
      GROUP BY cname) AS RHS ON (LHS.cname = RHS.cname
                                 AND LHS.addressid = RHS.addressid))
ORDER BY cname;",2,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/029,"summarise(input0, ""concatperson = string_agg(person, ' ')"", ""'ticketid'"")","SELECT `ticketid`,
       `concatperson`
FROM
  (SELECT `ticketid`,
          string_agg(`person`, ' ') AS concatperson
   FROM df_i029
   GROUP BY ticketid)
ORDER BY ticketid;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/044,"mutate(input0, 'cumsumcount = cumsum(count)')","SELECT id,
       COUNT,
       SUM(COUNT) OVER (ROWS UNBOUNDED PRECEDING) AS sumcount
FROM df_i044
ORDER BY id;",1,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
scythe/top_rated_posts/009,"summarise(input0, 'time_stamp = max(time_stamp)', ""'username'""), semi_join(input0, line0)","SELECT username,
       ip,
       time_stamp
FROM
  (SELECT *
   FROM df_i009 AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT username,
                  MAX(time_stamp) AS time_stamp
           FROM df_i009
           GROUP BY username) AS RHS
        WHERE (LHS.username = RHS.username
               AND LHS.time_stamp = RHS.time_stamp) ))
ORDER BY username;",2,11,4,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
scythe/top_rated_posts/036,"summarise(input0, 'maxdate = max(date)', ""'username'""), inner_join(line0, input0, ""'username' = 'username','maxdate' = 'date'"")","SELECT username,
       maxdate AS date,
       value
FROM
  (SELECT LHS.username AS username,
          LHS.maxdate AS maxdate,
          RHS.value AS value
   FROM
     (SELECT username,
             MAX(date) AS maxdate
      FROM df_i036
      GROUP BY username) AS LHS
   INNER JOIN df_i036 AS RHS ON (LHS.username = RHS.username
                                 AND LHS.maxdate = RHS.date))
ORDER BY username;",2,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
scythe/top_rated_posts/038,"summarise(input0, 'n = n()', ""'name'""), filter(line0, 'n > 1L'), semi_join(input0, line1)","SELECT id,
       name,
       city
FROM
  (SELECT *
   FROM df_i038 AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM
             (SELECT name,
                     COUNT() AS n
              FROM df_i038
              GROUP BY name)
           WHERE (n > 1)) AS RHS
        WHERE (LHS.name = RHS.name) ))
ORDER BY id;",3,14,5,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
spider/club_1/0033,"filter(input1, ""clubname == 'Bootup Baltimore'""), natural_join4(input0, input1, input2, line0), summarise(line1, 'meanage = mean(age, na.rm = T)', ""'clubname','major'"")","SELECT `meanage` AS `avg_t3_age_`
FROM
  (SELECT `clubname`,
          `major`,
          AVG(`age`) AS `meanage`
   FROM
     (SELECT `LHS`.`stuid` AS `stuid`,
             `LHS`.`lname` AS `lname`,
             `LHS`.`fname` AS `fname`,
             `LHS`.`age` AS `age`,
             `LHS`.`sex` AS `sex`,
             `LHS`.`major` AS `major`,
             `LHS`.`advisor` AS `advisor`,
             `LHS`.`city_code` AS `city_code`,
             `LHS`.`clubid` AS `clubid`,
             `LHS`.`clubname` AS `clubname`,
             `LHS`.`clubdesc` AS `clubdesc`,
             `LHS`.`clublocation` AS `clublocation`,
             `LHS`.`position` AS `position`
      FROM
        (SELECT `LHS`.`stuid` AS `stuid`,
                `LHS`.`lname` AS `lname`,
                `LHS`.`fname` AS `fname`,
                `LHS`.`age` AS `age`,
                `LHS`.`sex` AS `sex`,
                `LHS`.`major` AS `major`,
                `LHS`.`advisor` AS `advisor`,
                `LHS`.`city_code` AS `city_code`,
                `LHS`.`clubid` AS `clubid`,
                `LHS`.`clubname` AS `clubname`,
                `LHS`.`clubdesc` AS `clubdesc`,
                `LHS`.`clublocation` AS `clublocation`,
                `RHS`.`position` AS `position`
         FROM
           (SELECT `LHS`.`stuid` AS `stuid`,
                   `LHS`.`lname` AS `lname`,
                   `LHS`.`fname` AS `fname`,
                   `LHS`.`age` AS `age`,
                   `LHS`.`sex` AS `sex`,
                   `LHS`.`major` AS `major`,
                   `LHS`.`advisor` AS `advisor`,
                   `LHS`.`city_code` AS `city_code`,
                   `RHS`.`clubid` AS `clubid`,
                   `RHS`.`clubname` AS `clubname`,
                   `RHS`.`clubdesc` AS `clubdesc`,
                   `RHS`.`clublocation` AS `clublocation`
            FROM `df_student` AS `LHS`
            CROSS JOIN `df_club` AS `RHS`) AS `LHS`
         INNER JOIN `df_member_of_club` AS `RHS` ON (`LHS`.`stuid` = `RHS`.`stuid`
                                                     AND `LHS`.`clubid` = `RHS`.`clubid`)) AS `LHS`
      INNER JOIN
        (SELECT *
         FROM `df_club`
         WHERE (`clubname` = 'Bootup Baltimore')) AS RHS ON (LHS.clubid = RHS.clubid
                                                             AND LHS.clubname = RHS.clubname
                                                             AND LHS.clubdesc = RHS.clubdesc
                                                             AND LHS.clublocation = RHS.clublocation))
   GROUP BY clubname,
            major)
ORDER BY avg_t3_age_;",3,15,6,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
spider/club_1/0002,"intersect(input0, input0, 'clubname')","SELECT clubname
FROM
  (SELECT clubname
   FROM df_club INTERSECT SELECT clubname
   FROM df_club)
ORDER BY clubname;",1,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spider/club_1/0017,"filter(input0, ""clubname == 'Pen and Paper Gaming'"")","SELECT `clubdesc`
FROM `df_club`
WHERE (`clubname` = 'Pen and Paper Gaming')
ORDER BY clubdesc;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/club_1/0008,"filter(input1, ""clubname == 'Pen and Paper Gaming'""), natural_join3(input0, input2, line0), summarise(line1, 'n = n()', '')","SELECT `n` AS `count___`
FROM
  (SELECT COUNT() AS `n`
   FROM
     (SELECT `LHS`.`stuid` AS `stuid`,
             `LHS`.`lname` AS `lname`,
             `LHS`.`fname` AS `fname`,
             `LHS`.`age` AS `age`,
             `LHS`.`sex` AS `sex`,
             `LHS`.`major` AS `major`,
             `LHS`.`advisor` AS `advisor`,
             `LHS`.`city_code` AS `city_code`,
             `LHS`.`clubid` AS `clubid`,
             `LHS`.`position` AS `position`,
             `RHS`.`clubname` AS `clubname`,
             `RHS`.`clubdesc` AS `clubdesc`,
             `RHS`.`clublocation` AS `clublocation`
      FROM
        (SELECT `LHS`.`stuid` AS `stuid`,
                `LHS`.`lname` AS `lname`,
                `LHS`.`fname` AS `fname`,
                `LHS`.`age` AS `age`,
                `LHS`.`sex` AS `sex`,
                `LHS`.`major` AS `major`,
                `LHS`.`advisor` AS `advisor`,
                `LHS`.`city_code` AS `city_code`,
                `RHS`.`clubid` AS `clubid`,
                `RHS`.`position` AS `position`
         FROM `df_student` AS `LHS`
         INNER JOIN `df_member_of_club` AS `RHS` ON (`LHS`.`stuid` = `RHS`.`stuid`)) AS `LHS`
      INNER JOIN
        (SELECT *
         FROM `df_club`
         WHERE (`clubname` = 'Pen and Paper Gaming')) AS RHS ON (LHS.clubid = RHS.clubid)))
ORDER BY count___;",3,13,5,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
spider/club_1/0003,"summarise(input0, 'n = n()', ""'age','stuid'""), mutate(line0, 'n = n()')","SELECT DISTINCT COUNT(*) OVER () AS count___
FROM
  (SELECT age,
          stuid,
          COUNT() AS n
   FROM df_student
   GROUP BY age,
            stuid)
ORDER BY count___;",2,6,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
spider/club_1/0027,"natural_join3(input0, input1, input2), filter(line0, ""clubname == 'Bootup Baltimore' & age == 18L""), summarise(line1, 'n_distinct = n_distinct(age)', ""'clublocation'"")","SELECT `n_distinct` AS `count___`
FROM
  (SELECT `clublocation`,
          COUNT(DISTINCT `age`) AS `n_distinct`
   FROM
     (SELECT *
      FROM
        (SELECT `LHS`.`stuid` AS `stuid`,
                `LHS`.`lname` AS `lname`,
                `LHS`.`fname` AS `fname`,
                `LHS`.`age` AS `age`,
                `LHS`.`sex` AS `sex`,
                `LHS`.`major` AS `major`,
                `LHS`.`advisor` AS `advisor`,
                `LHS`.`city_code` AS `city_code`,
                `LHS`.`clubid` AS `clubid`,
                `LHS`.`clubname` AS `clubname`,
                `LHS`.`clubdesc` AS `clubdesc`,
                `LHS`.`clublocation` AS `clublocation`,
                `RHS`.`position` AS `position`
         FROM
           (SELECT `LHS`.`stuid` AS `stuid`,
                   `LHS`.`lname` AS `lname`,
                   `LHS`.`fname` AS `fname`,
                   `LHS`.`age` AS `age`,
                   `LHS`.`sex` AS `sex`,
                   `LHS`.`major` AS `major`,
                   `LHS`.`advisor` AS `advisor`,
                   `LHS`.`city_code` AS `city_code`,
                   `RHS`.`clubid` AS `clubid`,
                   `RHS`.`clubname` AS `clubname`,
                   `RHS`.`clubdesc` AS `clubdesc`,
                   `RHS`.`clublocation` AS `clublocation`
            FROM `df_student` AS `LHS`
            CROSS JOIN `df_club` AS `RHS`) AS `LHS`
         INNER JOIN `df_member_of_club` AS `RHS` ON (`LHS`.`stuid` = `RHS`.`stuid`
                                                     AND `LHS`.`clubid` = `RHS`.`clubid`))
      WHERE (`clubname` = 'Bootup Baltimore'
             AND age = 18))
   GROUP BY clublocation)
ORDER BY count___;",3,13,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
spider/club_1/0022,"filter(input0, ""clublocation == 'HHH'""), summarise(line0, 'n = n()', ""'clubid','clublocation'"")","SELECT `n` AS `count___`
FROM
  (SELECT `clubid`,
          `clublocation`,
          COUNT() AS `n`
   FROM
     (SELECT *
      FROM `df_club`
      WHERE (`clublocation` = 'HHH'))
   GROUP BY clubid,
            clublocation)
ORDER BY count___;",2,7,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
spider/club_1/0030,"filter(input0, ""fname != 'Eric' & lname == 'Tai'""), summarise(line0, 'n = n()', ''), natural_join3(input1, input2, line1)","SELECT DISTINCT `n` AS `count_distinct_t1_clubname_`
FROM
  (SELECT `LHS`.`clubid` AS `clubid`,
          `LHS`.`clubname` AS `clubname`,
          `LHS`.`clubdesc` AS `clubdesc`,
          `LHS`.`clublocation` AS `clublocation`,
          `LHS`.`stuid` AS `stuid`,
          `LHS`.`position` AS `position`,
          `RHS`.`n` AS `n`
   FROM
     (SELECT `LHS`.`clubid` AS `clubid`,
             `LHS`.`clubname` AS `clubname`,
             `LHS`.`clubdesc` AS `clubdesc`,
             `LHS`.`clublocation` AS `clublocation`,
             `RHS`.`stuid` AS `stuid`,
             `RHS`.`position` AS `position`
      FROM `df_club` AS `LHS`
      INNER JOIN `df_member_of_club` AS `RHS` ON (`LHS`.`clubid` = `RHS`.`clubid`)) AS `LHS`
   CROSS JOIN
     (SELECT COUNT() AS `n`
      FROM `df_student`
      WHERE (`fname` != 'Eric'
             AND `lname` = 'Tai')) AS RHS)
ORDER BY count_distinct_t1_clubname_;",3,11,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
spider/club_1/0013,"natural_join(input0, input1), filter(line0, ""clubname == 'Bootup Baltimore' | major < 600L""), semi_join(line1, input2)","SELECT `fname`,
       `lname`
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT `LHS`.`stuid` AS `stuid`,
                `LHS`.`lname` AS `lname`,
                `LHS`.`fname` AS `fname`,
                `LHS`.`age` AS `age`,
                `LHS`.`sex` AS `sex`,
                `LHS`.`major` AS `major`,
                `LHS`.`advisor` AS `advisor`,
                `LHS`.`city_code` AS `city_code`,
                `RHS`.`clubid` AS `clubid`,
                `RHS`.`clubname` AS `clubname`,
                `RHS`.`clubdesc` AS `clubdesc`,
                `RHS`.`clublocation` AS `clublocation`
         FROM `df_student` AS `LHS`
         CROSS JOIN `df_club` AS `RHS`)
      WHERE (`clubname` = 'Bootup Baltimore'
             OR major < 600)) AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM df_member_of_club AS RHS
        WHERE (LHS.stuid = RHS.stuid
               AND LHS.clubid = RHS.clubid) ))
ORDER BY fname;",3,15,5,0,5,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
spider/club_1/0006,"filter(input1, ""clubname == 'Hopkins Student Enterprises'""), natural_join3(input0, input2, line0)","SELECT `lname`
FROM
  (SELECT `LHS`.`stuid` AS `stuid`,
          `LHS`.`lname` AS `lname`,
          `LHS`.`fname` AS `fname`,
          `LHS`.`age` AS `age`,
          `LHS`.`sex` AS `sex`,
          `LHS`.`major` AS `major`,
          `LHS`.`advisor` AS `advisor`,
          `LHS`.`city_code` AS `city_code`,
          `LHS`.`clubid` AS `clubid`,
          `LHS`.`position` AS `position`,
          `RHS`.`clubname` AS `clubname`,
          `RHS`.`clubdesc` AS `clubdesc`,
          `RHS`.`clublocation` AS `clublocation`
   FROM
     (SELECT `LHS`.`stuid` AS `stuid`,
             `LHS`.`lname` AS `lname`,
             `LHS`.`fname` AS `fname`,
             `LHS`.`age` AS `age`,
             `LHS`.`sex` AS `sex`,
             `LHS`.`major` AS `major`,
             `LHS`.`advisor` AS `advisor`,
             `LHS`.`city_code` AS `city_code`,
             `RHS`.`clubid` AS `clubid`,
             `RHS`.`position` AS `position`
      FROM `df_student` AS `LHS`
      INNER JOIN `df_member_of_club` AS `RHS` ON (`LHS`.`stuid` = `RHS`.`stuid`)) AS `LHS`
   INNER JOIN
     (SELECT *
      FROM `df_club`
      WHERE (`clubname` = 'Hopkins Student Enterprises')) AS RHS ON (LHS.clubid = RHS.clubid))
ORDER BY lname;",2,11,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
spider/club_1/0004,df_student,"SELECT DISTINCT fname
FROM df_student
ORDER BY fname;",0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/club_1/0026,"natural_join3(input0, input1, input2), filter(line0, ""clubname == 'Bootup Baltimore' & age > 18L""), summarise(line1, 'n_distinct = n_distinct(age)', '')","SELECT `n_distinct` AS `count___`
FROM
  (SELECT COUNT(DISTINCT `age`) AS `n_distinct`
   FROM
     (SELECT *
      FROM
        (SELECT `LHS`.`stuid` AS `stuid`,
                `LHS`.`lname` AS `lname`,
                `LHS`.`fname` AS `fname`,
                `LHS`.`age` AS `age`,
                `LHS`.`sex` AS `sex`,
                `LHS`.`major` AS `major`,
                `LHS`.`advisor` AS `advisor`,
                `LHS`.`city_code` AS `city_code`,
                `LHS`.`clubid` AS `clubid`,
                `LHS`.`clubname` AS `clubname`,
                `LHS`.`clubdesc` AS `clubdesc`,
                `LHS`.`clublocation` AS `clublocation`,
                `RHS`.`position` AS `position`
         FROM
           (SELECT `LHS`.`stuid` AS `stuid`,
                   `LHS`.`lname` AS `lname`,
                   `LHS`.`fname` AS `fname`,
                   `LHS`.`age` AS `age`,
                   `LHS`.`sex` AS `sex`,
                   `LHS`.`major` AS `major`,
                   `LHS`.`advisor` AS `advisor`,
                   `LHS`.`city_code` AS `city_code`,
                   `RHS`.`clubid` AS `clubid`,
                   `RHS`.`clubname` AS `clubname`,
                   `RHS`.`clubdesc` AS `clubdesc`,
                   `RHS`.`clublocation` AS `clublocation`
            FROM `df_student` AS `LHS`
            CROSS JOIN `df_club` AS `RHS`) AS `LHS`
         INNER JOIN `df_member_of_club` AS `RHS` ON (`LHS`.`stuid` = `RHS`.`stuid`
                                                     AND `LHS`.`clubid` = `RHS`.`clubid`))
      WHERE (`clubname` = 'Bootup Baltimore'
             AND age > 18)))
ORDER BY count___;",3,13,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
